,epoch,tag,variable,value,training_time,sem_variant
21362,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,,923.0986329506175,full
21363,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2466024389320199,923.0986329506175,full
21364,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2475169093442359,923.0986329506175,full
21365,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2530410686045978,923.0986329506175,full
21366,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2407601723887715,923.0986329506175,full
21367,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2562776331263559,923.0986329506175,full
21368,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2436609562099121,923.0986329506175,full
21369,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2253537354862011,923.0986329506175,full
21370,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2411605973897475,923.0986329506175,full
21371,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.237953766740644,923.0986329506175,full
21372,91,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2338763239672265,923.0986329506175,full
21373,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,,1033.6255435555556,full
21374,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2294915636612414,1033.6255435555556,full
21375,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2368591442018744,1033.6255435555556,full
21376,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2433046075777837,1033.6255435555556,full
21377,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2182964222184221,1033.6255435555556,full
21378,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2340622751259878,1033.6255435555556,full
21379,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2278940754116841,1033.6255435555556,full
21380,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2203714063013269,1033.6255435555556,full
21381,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2302815369385197,1033.6255435555556,full
21382,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2317460019752916,1033.6255435555556,full
21383,101,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2393957787053262,1033.6255435555556,full
21384,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,,625.3894313086419,full
21385,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2283082294123753,625.3894313086419,full
21386,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2305614162983396,625.3894313086419,full
21387,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2436005002638527,625.3894313086419,full
21388,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2383743815095637,625.3894313086419,full
21389,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2323265985912428,625.3894313086419,full
21390,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.243785140193046,625.3894313086419,full
21391,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2358551065370132,625.3894313086419,full
21392,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.245785756651812,625.3894313086419,full
21393,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2447866174496645,625.3894313086419,full
21394,61,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2393981705526417,625.3894313086419,full
21395,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,,9.992520481481481,full
21396,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1405398946492229,9.992520481481481,full
21397,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1321085036289259,9.992520481481481,full
21398,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1414245862094487,9.992520481481481,full
21399,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1504702449118971,9.992520481481481,full
21400,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1466744622449726,9.992520481481481,full
21401,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1401501204252322,9.992520481481481,full
21402,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.125640506107029,9.992520481481481,full
21403,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1308276259227636,9.992520481481481,full
21404,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1432357554973748,9.992520481481481,full
21405,1,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1148967012618242,9.992520481481481,full
21406,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,,419.91400145679006,full
21407,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.220279572009058,419.91400145679006,full
21408,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2125791422275334,419.91400145679006,full
21409,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2105150071685148,419.91400145679006,full
21410,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2058123365708996,419.91400145679006,full
21411,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.217442594999934,419.91400145679006,full
21412,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2124554398285019,419.91400145679006,full
21413,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2202639516655844,419.91400145679006,full
21414,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2488815316557082,419.91400145679006,full
21415,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.2225837705166757,419.91400145679006,full
21416,41,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.222131001251967,419.91400145679006,full
21417,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,,114.45198767901233,full
21418,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1903980538785163,114.45198767901233,full
21419,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1890047356523961,114.45198767901233,full
21420,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1865539647340548,114.45198767901233,full
21421,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1910034819607605,114.45198767901233,full
21422,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1927717988508657,114.45198767901233,full
21423,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1973062897928815,114.45198767901233,full
21424,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1958474916589946,114.45198767901233,full
21425,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1801740947377246,114.45198767901233,full
21426,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.1881538865753527,114.45198767901233,full
21427,11,april_17_always_s1030_1E-01_5E+05,mi_shuffle,0.192449011321252,114.45198767901233,full
21428,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,9.992520481481481,full
21429,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.115660019290634,9.992520481481481,full
21430,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1126055683473743,9.992520481481481,full
21431,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1222575647851468,9.992520481481481,full
21432,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1088281381719659,9.992520481481481,full
21433,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1134679097476452,9.992520481481481,full
21434,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.131322244641091,9.992520481481481,full
21435,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1143887471035284,9.992520481481481,full
21436,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.10469114221559,9.992520481481481,full
21437,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1192333831940046,9.992520481481481,full
21438,1,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1350876473433972,9.992520481481481,full
21439,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,826.7978039259258,full
21440,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2387727437347065,826.7978039259258,full
21441,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2321380670075589,826.7978039259258,full
21442,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2216634209582341,826.7978039259258,full
21443,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2332035489259727,826.7978039259258,full
21444,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2143923807211733,826.7978039259258,full
21445,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2449137153640965,826.7978039259258,full
21446,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2224945727046363,826.7978039259258,full
21447,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.220228624007341,826.7978039259258,full
21448,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2440688341941804,826.7978039259258,full
21449,81,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2461195458270474,826.7978039259258,full
21450,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,419.91400145679006,full
21451,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2160001290139614,419.91400145679006,full
21452,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2185822828904808,419.91400145679006,full
21453,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2208805733563611,419.91400145679006,full
21454,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2183752687627622,419.91400145679006,full
21455,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2244884713876403,419.91400145679006,full
21456,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2189727432395951,419.91400145679006,full
21457,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2325967794927891,419.91400145679006,full
21458,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2163773404015697,419.91400145679006,full
21459,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2404598506336573,419.91400145679006,full
21460,41,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2158066818102687,419.91400145679006,full
21461,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,923.0986329506175,full
21462,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2381001967538596,923.0986329506175,full
21463,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2526028380800375,923.0986329506175,full
21464,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2415430939572949,923.0986329506175,full
21465,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2324002419933598,923.0986329506175,full
21466,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2314545197472648,923.0986329506175,full
21467,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2436309390631051,923.0986329506175,full
21468,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2266313307173922,923.0986329506175,full
21469,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2198313963025372,923.0986329506175,full
21470,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.239130986770193,923.0986329506175,full
21471,91,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2339372611627824,923.0986329506175,full
21472,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,725.8009111234568,full
21473,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2347511379352378,725.8009111234568,full
21474,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2274120903599975,725.8009111234568,full
21475,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2382710526983903,725.8009111234568,full
21476,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2351065554439441,725.8009111234568,full
21477,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.233734506178579,725.8009111234568,full
21478,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2403523464478312,725.8009111234568,full
21479,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2220335919183715,725.8009111234568,full
21480,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2142815787741109,725.8009111234568,full
21481,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2461627077235033,725.8009111234568,full
21482,71,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2286241333810587,725.8009111234568,full
21483,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,217.90897308641976,full
21484,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1528499306812509,217.90897308641976,full
21485,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1582226250165525,217.90897308641976,full
21486,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1680950948715664,217.90897308641976,full
21487,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1561013494636347,217.90897308641976,full
21488,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1665937826956508,217.90897308641976,full
21489,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.167279844972945,217.90897308641976,full
21490,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1464965376009693,217.90897308641976,full
21491,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1575560539366615,217.90897308641976,full
21492,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1588361825994312,217.90897308641976,full
21493,21,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1573826343842586,217.90897308641976,full
21494,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,318.0342232839506,full
21495,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1861949662747609,318.0342232839506,full
21496,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1689179454690248,318.0342232839506,full
21497,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.18028607566389,318.0342232839506,full
21498,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1747766847052839,318.0342232839506,full
21499,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1656164720435984,318.0342232839506,full
21500,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.176438897023649,318.0342232839506,full
21501,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.178757588117904,318.0342232839506,full
21502,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1586052279754234,318.0342232839506,full
21503,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1646227765165445,318.0342232839506,full
21504,31,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.17456559868144,318.0342232839506,full
21505,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,114.45198767901233,full
21506,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1360359858803917,114.45198767901233,full
21507,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1455976423247793,114.45198767901233,full
21508,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1289748425476435,114.45198767901233,full
21509,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1560968499111398,114.45198767901233,full
21510,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1439007326817729,114.45198767901233,full
21511,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1533868421431821,114.45198767901233,full
21512,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1417439189879278,114.45198767901233,full
21513,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1287941128831386,114.45198767901233,full
21514,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1523009535166012,114.45198767901233,full
21515,11,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.1399544457313584,114.45198767901233,full
21516,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,515.8589974320988,full
21517,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2335991627719867,515.8589974320988,full
21518,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2374259675677926,515.8589974320988,full
21519,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2245957085149127,515.8589974320988,full
21520,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2443098357070441,515.8589974320988,full
21521,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2569507480039439,515.8589974320988,full
21522,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2337062365953879,515.8589974320988,full
21523,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2452855031415341,515.8589974320988,full
21524,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2305876422742472,515.8589974320988,full
21525,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2532453169835611,515.8589974320988,full
21526,51,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2403757106768685,515.8589974320988,full
21527,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,625.3894313086419,full
21528,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2055072943899496,625.3894313086419,full
21529,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2172980509932229,625.3894313086419,full
21530,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2070860426400945,625.3894313086419,full
21531,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2225190614365631,625.3894313086419,full
21532,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2234568554545408,625.3894313086419,full
21533,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.200758066043129,625.3894313086419,full
21534,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2242732230067362,625.3894313086419,full
21535,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2043188226829188,625.3894313086419,full
21536,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2224525405654077,625.3894313086419,full
21537,61,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2127525446809245,625.3894313086419,full
21538,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,,1033.6255435555556,full
21539,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.247864538059389,1033.6255435555556,full
21540,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2566774619399882,1033.6255435555556,full
21541,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.241128474870699,1033.6255435555556,full
21542,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2362373429426654,1033.6255435555556,full
21543,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2462347686003068,1033.6255435555556,full
21544,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2430790082035015,1033.6255435555556,full
21545,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2455719721873601,1033.6255435555556,full
21546,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2524838735473714,1033.6255435555556,full
21547,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2562090413668735,1033.6255435555556,full
21548,101,april_17_always_s1110_1E-01_5E+05,mi_shuffle,0.2419619300216516,1033.6255435555556,full
21549,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,,1033.6255435555556,full
21550,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2544473800006818,1033.6255435555556,full
21551,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.247266377607406,1033.6255435555556,full
21552,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2424924849140353,1033.6255435555556,full
21553,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2347799857157285,1033.6255435555556,full
21554,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2490728154165364,1033.6255435555556,full
21555,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2498974189201097,1033.6255435555556,full
21556,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2453802930797036,1033.6255435555556,full
21557,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2409290099738672,1033.6255435555556,full
21558,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2488269272210119,1033.6255435555556,full
21559,101,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2396537455508608,1033.6255435555556,full
21560,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,,515.8589974320988,full
21561,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2182701572267084,515.8589974320988,full
21562,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2281029062210341,515.8589974320988,full
21563,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2153152763436657,515.8589974320988,full
21564,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2481375511579449,515.8589974320988,full
21565,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2330688388049641,515.8589974320988,full
21566,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2334186160488685,515.8589974320988,full
21567,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2389961789048585,515.8589974320988,full
21568,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2391486698284442,515.8589974320988,full
21569,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2314157390830382,515.8589974320988,full
21570,51,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.224621910825108,515.8589974320988,full
21571,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,,318.0342232839506,full
21572,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2451380639130391,318.0342232839506,full
21573,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2346395115753719,318.0342232839506,full
21574,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2200725203971731,318.0342232839506,full
21575,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.1961035449531567,318.0342232839506,full
21576,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2342547852577662,318.0342232839506,full
21577,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2107059528294403,318.0342232839506,full
21578,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2065432707680381,318.0342232839506,full
21579,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2338458599369785,318.0342232839506,full
21580,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2154186826710802,318.0342232839506,full
21581,31,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.207308069985141,318.0342232839506,full
21582,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,,9.992520481481481,full
21583,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.0817259012758817,9.992520481481481,full
21584,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.0783978656985243,9.992520481481481,full
21585,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.0746497775071043,9.992520481481481,full
21586,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.0842388946105168,9.992520481481481,full
21587,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.1057802967321928,9.992520481481481,full
21588,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.0646436821215241,9.992520481481481,full
21589,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.080486857095549,9.992520481481481,full
21590,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.0903593288667795,9.992520481481481,full
21591,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.0815142664548765,9.992520481481481,full
21592,1,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.0866362478673751,9.992520481481481,full
21593,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,,725.8009111234568,full
21594,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.229477390937538,725.8009111234568,full
21595,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2489063347501961,725.8009111234568,full
21596,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2320201236326401,725.8009111234568,full
21597,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2425237234365476,725.8009111234568,full
21598,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.249321860532598,725.8009111234568,full
21599,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2326631739569251,725.8009111234568,full
21600,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2676902847041041,725.8009111234568,full
21601,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2350929057427043,725.8009111234568,full
21602,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2494971592311676,725.8009111234568,full
21603,71,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2317507869722831,725.8009111234568,full
21604,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,,826.7978039259258,full
21605,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2568627695662672,826.7978039259258,full
21606,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2491119634324413,826.7978039259258,full
21607,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2462500682080202,826.7978039259258,full
21608,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2594228883802023,826.7978039259258,full
21609,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2380829726717609,826.7978039259258,full
21610,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2505594602637309,826.7978039259258,full
21611,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2318260903337456,826.7978039259258,full
21612,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2595275741785101,826.7978039259258,full
21613,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2406500842382127,826.7978039259258,full
21614,81,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2459254502647075,826.7978039259258,full
21615,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,,217.90897308641976,full
21616,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2583694839177956,217.90897308641976,full
21617,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2194792190464624,217.90897308641976,full
21618,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2450945012878704,217.90897308641976,full
21619,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2376062954227885,217.90897308641976,full
21620,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2535323390339796,217.90897308641976,full
21621,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2261108110556371,217.90897308641976,full
21622,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2229389830769178,217.90897308641976,full
21623,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2160357494625992,217.90897308641976,full
21624,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2170477243660813,217.90897308641976,full
21625,21,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.2568925202752946,217.90897308641976,full
21626,11,april_17_always_s1100_1E-01_5E+05,mi_shuffle,,114.45198767901233,full
21627,11,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.213184037985198,114.45198767901233,full
21628,11,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.1919837199620619,114.45198767901233,full
21629,11,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.1811738841844743,114.45198767901233,full
21630,11,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.198445889738593,114.45198767901233,full
21631,11,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.1815773776595424,114.45198767901233,full
21632,11,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.1908205736751819,114.45198767901233,full
21633,11,april_17_always_s1100_1E-01_5E+05,mi_shuffle,0.1853200768244197,114.45198767901233,full
